,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,avg_household_members,ocean_<1H OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN,median_house_value
5403,-118.43,34.03,36.0,1552.0,388.0,867.0,352.0,3.6467,2.4630681818181817,1,0,0,0,0,12.756218016006999
5404,-118.44,34.03,37.0,1193.0,205.0,488.0,224.0,3.625,2.1785714285714284,1,0,0,0,0,12.787173118698167
5405,-118.44,34.03,37.0,975.0,189.0,489.0,202.0,4.2434,2.4207920792079207,1,0,0,0,0,12.709876675502672
5406,-118.44,34.03,30.0,1039.0,303.0,606.0,274.0,3.125,2.2116788321167884,1,0,0,0,0,12.747818280594485
5407,-118.45,34.03,41.0,1240.0,320.0,711.0,304.0,3.3482,2.338815789473684,1,0,0,0,0,12.670124221397808
5408,-118.45,34.03,41.0,2083.0,528.0,993.0,481.0,4.0231,2.0644490644490645,1,0,0,0,0,12.776772491986527
5409,-118.44,34.03,41.0,1164.0,265.0,561.0,251.0,4.2411,2.235059760956175,1,0,0,0,0,12.768259411382008
5410,-118.44,34.02,37.0,1592.0,308.0,783.0,321.0,6.2583,2.439252336448598,1,0,0,0,0,12.863595239117187
5411,-118.44,34.01,43.0,1408.0,246.0,651.0,240.0,4.5795,2.7125,1,0,0,0,0,12.899222326086994
5412,-118.44,34.01,41.0,1309.0,221.0,534.0,228.0,5.1708,2.3421052631578947,1,0,0,0,0,12.945151145750263
5413,-118.45,34.01,37.0,1328.0,250.0,626.0,228.0,5.8666,2.745614035087719,1,0,0,0,0,12.994759525007462
5414,-118.45,34.01,40.0,1361.0,240.0,559.0,229.0,6.3516,2.441048034934498,1,0,0,0,0,12.777902113316417
5415,-118.45,34.01,36.0,2424.0,418.0,1123.0,417.0,6.4755,2.693045563549161,1,0,0,0,0,12.913618170638928
5416,-118.44,34.02,32.0,2242.0,490.0,921.0,461.0,4.0429,1.997830802603037,1,0,0,0,0,13.122367377396328
5417,-118.43,34.01,43.0,1487.0,242.0,675.0,247.0,5.3403,2.7327935222672064,1,0,0,0,0,13.101754465147772
5418,-118.44,34.02,39.0,3278.0,632.0,1321.0,617.0,6.2917,2.141004862236629,1,0,0,0,0,13.051299076273295
5419,-118.43,34.02,38.0,2172.0,437.0,830.0,368.0,3.9091,2.255434782608696,1,0,0,0,0,13.122367377396328
5420,-118.43,34.02,42.0,1528.0,244.0,634.0,242.0,8.1631,2.6198347107438016,1,0,0,0,0,13.122367377396328
5421,-118.43,34.02,41.0,2403.0,516.0,1001.0,514.0,4.3906,1.9474708171206225,1,0,0,0,0,13.122367377396328
5422,-118.42,34.03,44.0,629.0,131.0,326.0,156.0,4.5278,2.08974358974359,1,0,0,0,0,12.832815565542704
5423,-118.41,34.03,20.0,4374.0,1311.0,2165.0,1185.0,3.6019,1.8270042194092826,1,0,0,0,0,13.046779547477332
5424,-118.42,34.02,21.0,3244.0,815.0,1423.0,781.0,3.6488,1.82202304737516,1,0,0,0,0,12.739054008205294
5425,-118.42,34.02,34.0,2243.0,444.0,973.0,413.0,4.9676,2.3559322033898304,1,0,0,0,0,12.933865184406377
5426,-118.42,34.02,28.0,3167.0,737.0,1248.0,665.0,3.1941,1.8766917293233083,1,0,0,0,0,12.885883795217529
5427,-118.42,34.02,34.0,2995.0,942.0,2626.0,947.0,2.2402,2.7729672650475186,1,0,0,0,0,13.017005083966255
5428,-118.41,34.02,34.0,1430.0,357.0,805.0,362.0,3.3462,2.223756906077348,1,0,0,0,0,12.634606283893019
5429,-118.42,34.02,22.0,3292.0,1134.0,1655.0,898.0,3.1746,1.8429844097995545,1,0,0,0,0,12.762256837985328
5430,-118.42,34.02,26.0,2664.0,842.0,1745.0,789.0,3.4269,2.211660329531052,1,0,0,0,0,12.617854428044529
5431,-118.41,34.02,35.0,1728.0,442.0,1161.0,420.0,3.725,2.7642857142857142,1,0,0,0,0,12.644330802262578
5432,-118.41,34.02,19.0,4702.0,1472.0,2636.0,1334.0,3.3955,1.9760119940029985,1,0,0,0,0,12.323860125621126
5433,-118.41,34.02,27.0,2224.0,618.0,1594.0,625.0,3.0833,2.5504,1,0,0,0,0,12.66191713053049
5434,-118.42,34.01,33.0,2731.0,535.0,1280.0,510.0,4.7083,2.5098039215686274,1,0,0,0,0,12.948250437540263
5435,-118.42,34.01,32.0,1300.0,356.0,703.0,311.0,3.5667,2.260450160771704,1,0,0,0,0,12.884108726347916
5436,-118.43,34.01,27.0,3133.0,1021.0,2242.0,1002.0,2.697,2.2375249500998002,1,0,0,0,0,12.929993908996359
5437,-118.43,34.01,41.0,1527.0,279.0,746.0,285.0,6.4232,2.617543859649123,1,0,0,0,0,13.009420857525857
5438,-118.43,34.01,31.0,2526.0,528.0,1046.0,504.0,4.7009,2.0753968253968256,1,0,0,0,0,13.122367377396328
5439,-118.44,34.01,42.0,2061.0,396.0,907.0,393.0,6.0804,2.3078880407124682,1,0,0,0,0,12.948012371209098
5440,-118.44,34.0,44.0,1462.0,338.0,821.0,341.0,2.599,2.407624633431085,1,0,0,0,0,12.799954585333216
5441,-118.44,34.0,44.0,1798.0,353.0,835.0,314.0,4.75,2.659235668789809,1,0,0,0,0,12.782126864777657
5442,-118.45,34.0,39.0,1909.0,359.0,867.0,345.0,4.7,2.5130434782608697,1,0,0,0,0,12.720992874945178
5443,-118.44,34.0,40.0,1287.0,346.0,806.0,311.0,3.875,2.5916398713826365,1,0,0,0,0,12.68013365745516
5444,-118.43,34.0,30.0,2148.0,597.0,1341.0,559.0,3.3995,2.3989266547406083,1,0,0,0,0,12.688501881189456
5445,-118.44,34.0,22.0,5822.0,1707.0,3335.0,1585.0,3.1579,2.1041009463722395,1,0,0,0,0,12.40123227382928
5446,-118.44,34.0,41.0,1562.0,377.0,874.0,368.0,4.1083,2.375,1,0,0,0,0,12.689427375855256
5447,-118.42,34.01,42.0,1594.0,369.0,952.0,362.0,3.099,2.6298342541436464,1,0,0,0,0,12.72308210988141
5448,-118.42,34.01,29.0,1996.0,489.0,960.0,449.0,3.6611,2.138084632516704,1,0,0,0,0,12.74898106804298
5449,-118.42,34.0,31.0,1930.0,456.0,1002.0,410.0,3.9798,2.44390243902439,1,0,0,0,0,13.035935829953063
5450,-118.43,34.0,28.0,6128.0,1963.0,3586.0,1815.0,2.7058,1.9757575757575758,1,0,0,0,0,12.64722981250999
5451,-118.46,34.01,43.0,513.0,98.0,266.0,103.0,5.6428,2.5825242718446604,1,0,0,0,0,12.74578014344445
5452,-118.46,34.0,39.0,4098.0,1100.0,2054.0,1053.0,2.918,1.9506172839506173,1,0,0,0,0,12.75304020942637
5453,-118.46,34.0,37.0,388.0,83.0,248.0,84.0,5.1664,2.9523809523809526,1,0,0,0,0,12.69680065849663
5454,-118.46,34.0,36.0,1392.0,260.0,679.0,247.0,4.7344,2.748987854251012,1,0,0,0,0,12.756794715628809
5455,-118.46,34.01,39.0,711.0,148.0,347.0,153.0,4.2813,2.2679738562091503,1,0,0,0,0,12.60216395655763
5456,-118.47,34.0,38.0,1235.0,390.0,891.0,376.0,2.7143,2.36968085106383,1,0,0,0,0,12.568981617474362
5457,-118.47,34.0,41.0,2331.0,636.0,1839.0,537.0,2.288,3.4245810055865924,1,0,0,0,0,12.481812442022767
5458,-118.46,34.0,39.0,614.0,174.0,538.0,159.0,2.3542,3.3836477987421385,1,0,0,0,0,12.370319331596598
5459,-118.47,33.99,34.0,1875.0,501.0,1491.0,526.0,2.8417,2.834600760456274,1,0,0,0,0,12.680444843668388
5460,-118.47,34.0,37.0,2586.0,765.0,1801.0,737.0,2.6042,2.4436906377204886,1,0,0,0,0,12.630689842582935
5461,-118.47,33.99,31.0,1312.0,376.0,1178.0,330.0,2.0714,3.56969696969697,1,0,0,0,0,12.611541086966115
5462,-118.47,33.99,41.0,1146.0,310.0,833.0,270.0,2.5938,3.085185185185185,1,0,0,0,0,12.560247968016562
5463,-118.47,33.99,33.0,854.0,235.0,645.0,198.0,2.1471,3.257575757575758,1,0,0,0,0,12.385477452742727
5464,-118.51,33.98,40.0,1901.0,679.0,865.0,587.0,2.3417,1.473594548551959,1,0,0,0,0,12.959846800844963
5465,-118.48,33.99,46.0,2219.0,686.0,1107.0,590.0,2.5523,1.876271186440678,1,0,0,0,0,12.86747370841737
5466,-118.47,33.99,50.0,1568.0,501.0,764.0,478.0,3.015,1.598326359832636,1,0,0,0,0,12.934348041772452
5467,-118.47,33.99,52.0,1523.0,447.0,636.0,408.0,3.0682,1.5588235294117647,1,0,0,0,0,12.929993908996359
5468,-118.47,33.99,52.0,2167.0,622.0,1095.0,570.0,2.8514,1.9210526315789473,1,0,0,0,0,12.790244451361485
5469,-118.47,33.99,37.0,2155.0,721.0,1082.0,637.0,3.4071,1.6985871271585558,1,0,0,0,0,12.496878583628968
5470,-118.47,33.99,24.0,1438.0,454.0,665.0,416.0,2.975,1.5985576923076923,1,0,0,0,0,13.122367377396328
5471,-118.5,33.97,52.0,709.0,329.0,388.0,313.0,2.2643,1.2396166134185302,1,0,0,0,0,12.765691290604371
5472,-118.45,33.99,52.0,1010.0,244.0,573.0,242.0,4.1861,2.3677685950413223,1,0,0,0,0,12.80271167900945
5473,-118.46,33.99,52.0,1158.0,253.0,528.0,253.0,3.5234,2.0869565217391304,1,0,0,0,0,12.720992874945178
5474,-118.46,33.99,44.0,1122.0,287.0,531.0,256.0,4.0598,2.07421875,1,0,0,0,0,12.724571752672464
5475,-118.46,34.0,44.0,941.0,230.0,493.0,206.0,3.6458,2.3932038834951457,1,0,0,0,0,12.69404204451308
5476,-118.46,34.0,52.0,888.0,206.0,376.0,194.0,3.875,1.9381443298969072,1,0,0,0,0,12.826651821423713
5477,-118.45,34.0,46.0,1777.0,362.0,896.0,334.0,4.45,2.682634730538922,1,0,0,0,0,12.760822327438113
5478,-118.45,34.0,43.0,1606.0,408.0,862.0,354.0,3.962,2.4350282485875705,1,0,0,0,0,12.753618744072144
5479,-118.45,34.0,48.0,1923.0,408.0,1142.0,433.0,4.575,2.6374133949191685,1,0,0,0,0,12.69680065849663
5480,-118.45,33.99,33.0,3125.0,785.0,1720.0,713.0,2.9722,2.41234221598878,1,0,0,0,0,12.691583538230217
5481,-118.45,33.99,52.0,1829.0,472.0,779.0,424.0,3.1607,1.8372641509433962,1,0,0,0,0,12.733758336210744
5482,-118.46,33.99,41.0,885.0,285.0,562.0,268.0,3.1992,2.0970149253731343,1,0,0,0,0,12.624128160777628
5483,-118.46,33.99,37.0,1828.0,460.0,1075.0,453.0,4.337,2.3730684326710816,1,0,0,0,0,12.79552736290336
5484,-118.46,33.98,32.0,2388.0,591.0,1009.0,556.0,5.2121,1.814748201438849,1,0,0,0,0,13.053444074639703
5485,-118.46,33.99,35.0,1214.0,300.0,478.0,265.0,4.0156,1.8037735849056604,1,0,0,0,0,13.122367377396328
5486,-118.46,33.98,27.0,2217.0,520.0,806.0,458.0,3.8935,1.759825327510917,1,0,0,0,0,13.122367377396328
5487,-118.5,33.97,29.0,2737.0,808.0,1157.0,696.0,5.128,1.6623563218390804,1,0,0,0,0,13.122367377396328
5488,-118.45,33.99,45.0,1132.0,269.0,654.0,264.0,4.5673,2.477272727272727,1,0,0,0,0,12.74578014344445
5489,-118.45,33.99,26.0,1919.0,405.0,953.0,371.0,6.0672,2.568733153638814,1,0,0,0,0,12.949915316828669
5490,-118.46,33.98,19.0,2520.0,726.0,964.0,663.0,3.8068,1.453996983408748,1,0,0,0,0,13.122367377396328
5491,-118.46,33.97,19.0,1658.0,427.0,648.0,378.0,3.8698,1.7142857142857142,1,0,0,0,0,13.122367377396328
5492,-118.46,33.97,18.0,9430.0,2473.0,3408.0,2003.0,6.1726,1.7014478282576135,1,0,0,0,0,13.122367377396328
5493,-118.46,33.97,19.0,2461.0,521.0,777.0,447.0,10.0,1.738255033557047,1,0,0,0,0,13.122367377396328
5494,-118.48,33.96,16.0,895.0,181.0,237.0,149.0,12.0088,1.5906040268456376,1,0,0,0,0,13.122367377396328
5495,-118.4,34.0,10.0,1526.0,339.0,705.0,268.0,5.8083,2.6305970149253732,1,0,0,0,0,12.681688621055791
5496,-118.41,34.0,35.0,684.0,161.0,381.0,159.0,2.8393,2.3962264150943398,1,0,0,0,0,12.513561021741964
5497,-118.41,34.0,30.0,3550.0,934.0,3738.0,880.0,3.191,4.247727272727273,1,0,0,0,0,12.510615522357213
5498,-118.41,34.0,18.0,1307.0,441.0,884.0,456.0,2.9338,1.9385964912280702,1,0,0,0,0,12.529246130159391
5499,-118.42,34.0,14.0,3771.0,1180.0,2355.0,978.0,3.1603,2.4079754601226995,1,0,0,0,0,12.568981617474362
5500,-118.42,33.99,35.0,1701.0,482.0,1428.0,494.0,3.725,2.8906882591093117,1,0,0,0,0,12.55884347833516
5501,-118.43,33.99,35.0,2243.0,495.0,1135.0,465.0,4.3281,2.4408602150537635,1,0,0,0,0,12.688501881189456
5502,-118.43,33.98,19.0,8324.0,1590.0,2927.0,1538.0,7.5426,1.9031209362808843,1,0,0,0,0,12.770536661790418
5503,-118.43,33.99,45.0,1899.0,461.0,1260.0,415.0,2.6667,3.036144578313253,1,0,0,0,0,12.676079399771027
5504,-118.43,33.99,43.0,2483.0,548.0,1212.0,493.0,4.0189,2.4584178498985803,1,0,0,0,0,12.62116129842949
5505,-118.42,33.99,23.0,5548.0,1245.0,2847.0,1229.0,4.4228,2.3165174938974777,1,0,0,0,0,12.812847335877953
5506,-118.42,33.98,3.0,475.0,155.0,236.0,153.0,3.6667,1.542483660130719,1,0,0,0,0,13.017005083966255
5507,-118.43,33.99,42.0,2558.0,558.0,1328.0,541.0,4.875,2.454713493530499,1,0,0,0,0,12.615865044064096
5508,-118.44,33.99,43.0,1432.0,308.0,782.0,303.0,4.3333,2.580858085808581,1,0,0,0,0,12.624457269455574
5509,-118.41,33.99,39.0,3014.0,822.0,3212.0,777.0,1.1985,4.133848133848134,1,0,0,0,0,12.278397958261774
5510,-118.42,33.99,38.0,740.0,171.0,599.0,194.0,4.0893,3.0876288659793816,1,0,0,0,0,12.424810506025395
5511,-118.42,33.99,35.0,1724.0,419.0,1079.0,394.0,4.5521,2.738578680203046,1,0,0,0,0,12.482950310008736
5512,-118.41,34.0,35.0,1062.0,305.0,1026.0,307.0,2.7153,3.3420195439739415,1,0,0,0,0,12.48937388613538
5513,-118.41,33.99,36.0,1089.0,234.0,632.0,215.0,3.6538,2.9395348837209303,1,0,0,0,0,12.528522019787818
5514,-118.4,33.99,39.0,1613.0,380.0,1113.0,356.0,2.825,3.1264044943820224,1,0,0,0,0,12.530692779790893
5515,-118.41,33.98,33.0,3331.0,777.0,1695.0,735.0,3.9727,2.306122448979592,1,0,0,0,0,12.63525753545869
5516,-118.39,33.97,38.0,993.0,175.0,374.0,180.0,6.2673,2.077777777777778,1,0,0,0,0,12.786053927532635
5517,-118.38,33.97,43.0,2715.0,458.0,1151.0,434.0,7.4897,2.652073732718894,1,0,0,0,0,12.801058335158986
5518,-118.39,33.97,44.0,1097.0,186.0,513.0,185.0,6.235,2.772972972972973,1,0,0,0,0,12.797743424153593
5519,-118.39,33.97,43.0,2700.0,510.0,1146.0,506.0,5.1333,2.2648221343873516,1,0,0,0,0,12.753907885930044
5520,-118.39,33.97,46.0,2198.0,352.0,839.0,335.0,6.5778,2.5044776119402985,1,0,0,0,0,12.76797439010324
5521,-118.39,33.96,45.0,1361.0,252.0,581.0,263.0,5.8143,2.209125475285171,1,0,0,0,0,12.7387605387783
5522,-118.39,33.96,45.0,1436.0,374.0,662.0,292.0,3.625,2.267123287671233,1,0,0,0,0,12.705031132543777
5523,-118.36,33.98,40.0,1113.0,234.0,584.0,231.0,3.0927,2.5281385281385282,1,0,0,0,0,12.663500657121004
5524,-118.37,33.98,39.0,303.0,69.0,131.0,73.0,4.3438,1.7945205479452055,1,0,0,0,0,12.712290670597714
5525,-118.37,33.97,32.0,6699.0,1781.0,2725.0,1544.0,3.3889,1.7648963730569949,1,0,0,0,0,12.562701088387747
5526,-118.41,33.97,37.0,1629.0,275.0,668.0,266.0,6.1333,2.511278195488722,1,0,0,0,0,12.866699217025852
5527,-118.41,33.97,44.0,2298.0,388.0,849.0,360.0,5.5941,2.3583333333333334,1,0,0,0,0,12.803537326983564
5528,-118.4,33.96,44.0,1877.0,314.0,877.0,320.0,6.8197,2.740625,1,0,0,0,0,12.803812391556706
5529,-118.41,33.96,44.0,1802.0,306.0,753.0,282.0,6.0286,2.6702127659574466,1,0,0,0,0,12.782688818818986
5530,-118.41,33.97,43.0,1464.0,224.0,581.0,232.0,6.2022,2.5043103448275863,1,0,0,0,0,12.81011808399072
5531,-118.41,33.97,44.0,2789.0,503.0,3732.0,474.0,4.6176,7.8734177215189876,1,0,0,0,0,12.772241202815223
5532,-118.42,33.97,44.0,1462.0,240.0,562.0,237.0,4.9375,2.371308016877637,1,0,0,0,0,12.808203165924832
5533,-118.42,33.96,44.0,1282.0,216.0,494.0,209.0,5.618,2.3636363636363638,1,0,0,0,0,12.81011808399072
5534,-118.43,33.96,38.0,1104.0,216.0,415.0,163.0,6.1985,2.5460122699386503,1,0,0,0,0,12.952762962683588
5535,-118.43,33.96,13.0,1860.0,345.0,800.0,355.0,5.8864,2.2535211267605635,1,0,0,0,0,13.122367377396328
5536,-118.44,33.96,33.0,2799.0,491.0,978.0,447.0,5.6435,2.1879194630872485,1,0,0,0,0,13.122367377396328
5537,-118.43,33.96,20.0,1901.0,270.0,704.0,254.0,8.7819,2.7716535433070866,1,0,0,0,0,13.122367377396328
5538,-118.43,33.97,16.0,70.0,7.0,17.0,4.0,7.7197,4.25,1,0,0,0,0,13.122367377396328
5539,-118.42,33.96,24.0,4393.0,966.0,1257.0,579.0,5.0714,2.1709844559585494,1,0,0,0,0,12.78296967746187
5540,-118.43,33.96,16.0,14891.0,3984.0,6270.0,3595.0,5.1064,1.7440890125173854,1,0,0,0,0,12.553912171868914
5541,-118.4,33.97,35.0,913.0,161.0,451.0,172.0,5.6169,2.622093023255814,1,0,0,0,0,12.92683742502675
5542,-118.4,33.98,39.0,714.0,118.0,314.0,117.0,5.9856,2.6837606837606836,1,0,0,0,0,12.976414636196449
5543,-118.4,33.98,36.0,2526.0,452.0,996.0,441.0,5.611,2.258503401360544,1,0,0,0,0,13.031565203176179
5544,-118.4,33.97,38.0,1089.0,174.0,502.0,180.0,7.5953,2.7888888888888888,1,0,0,0,0,12.98264373413455
5545,-118.4,33.97,37.0,1364.0,248.0,494.0,242.0,4.6364,2.041322314049587,1,0,0,0,0,13.030907958453746
5546,-118.4,33.97,44.0,2825.0,453.0,1221.0,461.0,5.9544,2.648590021691974,1,0,0,0,0,12.840533480851393
5547,-118.4,33.96,43.0,2416.0,454.0,1028.0,409.0,5.6732,2.513447432762836,1,0,0,0,0,12.708969922854033
5548,-118.37,33.97,41.0,1833.0,355.0,847.0,348.0,5.726,2.4339080459770117,1,0,0,0,0,12.57002454806453
5549,-118.38,33.97,42.0,1859.0,337.0,813.0,326.0,6.019,2.4938650306748467,1,0,0,0,0,12.593037677653752
5550,-118.38,33.96,44.0,2395.0,458.0,1287.0,450.0,4.6923,2.86,1,0,0,0,0,12.608202196848836
5551,-118.38,33.95,35.0,3259.0,967.0,2003.0,920.0,3.2708,2.1771739130434784,1,0,0,0,0,12.899222326086994
5552,-118.38,33.95,29.0,1821.0,588.0,1397.0,523.0,2.5833,2.6711281070745696,1,0,0,0,0,12.141539457711714
5553,-118.37,33.95,5.0,6955.0,2062.0,3591.0,1566.0,3.111,2.293103448275862,1,0,0,0,0,12.419573858556635
5554,-118.4,33.96,44.0,1138.0,228.0,497.0,228.0,4.1852,2.1798245614035086,1,0,0,0,0,12.622480990736848
5555,-118.41,33.96,15.0,412.0,128.0,310.0,137.0,3.9792,2.2627737226277373,1,0,0,0,0,12.493883459694384
5556,-118.41,33.96,32.0,1044.0,219.0,567.0,222.0,4.1471,2.554054054054054,1,0,0,0,0,12.558140493079444
5557,-118.41,33.94,45.0,2038.0,394.0,1086.0,387.0,4.7375,2.806201550387597,1,0,0,0,0,12.57625939252641
5558,-118.45,33.96,24.0,3097.0,791.0,1075.0,639.0,5.723,1.6823161189358373,1,0,0,0,0,13.122367377396328
5559,-118.45,33.96,36.0,2723.0,547.0,1090.0,519.0,6.3267,2.1001926782273603,1,0,0,0,0,13.122367377396328
5560,-118.44,33.95,37.0,2076.0,332.0,771.0,327.0,6.2551,2.3577981651376145,1,0,0,0,0,13.122367377396328
5561,-118.28,33.92,37.0,1761.0,409.0,1309.0,357.0,2.1875,3.6666666666666665,1,0,0,0,0,12.077676615757813
5562,-118.28,33.91,41.0,620.0,133.0,642.0,162.0,2.6546,3.962962962962963,1,0,0,0,0,11.980432229642377
5563,-118.29,33.9,42.0,1273.0,309.0,1203.0,348.0,4.4636,3.456896551724138,1,0,0,0,0,11.995357787034976
5564,-118.29,33.91,41.0,2475.0,532.0,1416.0,470.0,3.8372,3.0127659574468084,1,0,0,0,0,11.9601785009348
5565,-118.29,33.91,31.0,2025.0,618.0,2231.0,593.0,2.4741,3.7622259696458684,1,0,0,0,0,11.926365356462313
5566,-118.29,33.92,23.0,2503.0,532.0,1735.0,505.0,2.7368,3.4356435643564356,1,0,0,0,0,12.000283875037855
5567,-118.28,33.88,19.0,2758.0,675.0,2047.0,591.0,2.6618,3.463620981387479,1,0,0,0,0,12.09904963758644
5568,-118.29,33.88,32.0,2307.0,493.0,1754.0,528.0,4.317,3.321969696969697,1,0,0,0,0,12.35793929036284
5569,-118.29,33.88,27.0,2082.0,612.0,2009.0,548.0,2.9063,3.6660583941605838,1,0,0,0,0,12.123239799036943
5570,-118.29,33.89,35.0,2810.0,614.0,1578.0,601.0,3.59,2.6256239600665556,1,0,0,0,0,12.209073139542411
5571,-118.29,33.87,32.0,1700.0,340.0,864.0,317.0,4.381,2.725552050473186,1,0,0,0,0,12.382967001677175
5572,-118.3,33.86,35.0,2016.0,365.0,1083.0,369.0,5.1727,2.934959349593496,1,0,0,0,0,12.346708119309138
5573,-118.3,33.86,35.0,1511.0,274.0,853.0,308.0,4.9792,2.7694805194805197,1,0,0,0,0,12.434406702831367
5574,-118.29,33.85,10.0,1391.0,420.0,1378.0,377.0,1.9049,3.6551724137931036,1,0,0,0,0,12.311337656627584
5575,-118.31,33.84,5.0,3559.0,869.0,2965.0,794.0,2.6491,3.734256926952141,1,0,0,0,0,12.286273802188468
5576,-118.3,33.84,36.0,1428.0,268.0,825.0,250.0,4.7222,3.3,1,0,0,0,0,12.386730318837426
5577,-118.3,33.84,37.0,1241.0,226.0,621.0,255.0,4.9196,2.4352941176470586,1,0,0,0,0,12.356219606876625
5578,-118.3,33.85,38.0,123.0,36.0,142.0,40.0,2.3942,3.55,1,0,0,0,0,12.206077645517674
5579,-118.3,33.83,31.0,2693.0,661.0,1598.0,618.0,3.1851,2.585760517799353,1,0,0,0,0,12.38923135181669
5580,-118.3,33.83,33.0,2716.0,660.0,1807.0,661.0,3.5473,2.7337367624810893,1,0,0,0,0,12.329621250524813
5581,-118.31,33.83,27.0,2880.0,802.0,2083.0,727.0,2.9619,2.8651994497936726,1,0,0,0,0,12.316723641882957
5582,-118.3,33.82,35.0,1499.0,340.0,1141.0,326.0,2.6136,3.5,1,0,0,0,0,12.271865067705159
5583,-118.3,33.82,26.0,2080.0,560.0,2096.0,506.0,2.8106,4.142292490118577,1,0,0,0,0,12.124868013083418
5584,-118.3,33.82,25.0,2659.0,765.0,2629.0,726.0,2.6368,3.621212121212121,1,0,0,0,0,12.077676615757813
5585,-118.3,33.81,17.0,5544.0,1068.0,3008.0,1038.0,5.322,2.897880539499037,1,0,0,0,0,12.552145080994137
5586,-118.3,33.8,27.0,2790.0,513.0,1498.0,519.0,5.3106,2.886319845857418,1,0,0,0,0,12.499864763577847
5587,-118.31,33.8,30.0,3096.0,757.0,2048.0,704.0,3.125,2.909090909090909,1,0,0,0,0,12.360084744326953
5588,-118.3,33.79,35.0,2793.0,686.0,2255.0,682.0,3.0057,3.306451612903226,1,0,0,0,0,12.368620824600177
5589,-118.3,33.79,9.0,2782.0,884.0,1790.0,748.0,2.9154,2.393048128342246,1,0,0,0,0,12.222442918443495
5590,-118.3,33.79,13.0,3569.0,924.0,2159.0,880.0,3.163,2.453409090909091,1,0,0,0,0,12.32029824991355
5591,-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,2.2581888246628132,1,0,0,0,0,12.625115162052026
5592,-118.26,33.8,41.0,2004.0,481.0,1658.0,456.0,3.1779,3.6359649122807016,1,0,0,0,0,12.050009304398564
5593,-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,3.217171717171717,1,0,0,0,0,12.002124919798158
5594,-118.26,33.79,30.0,1291.0,230.0,835.0,215.0,5.5,3.883720930232558,1,0,0,0,0,12.109016442313738
5595,-118.25,33.79,32.0,1205.0,340.0,1799.0,370.0,2.375,4.8621621621621625,0,0,0,0,1,11.759793355371237
5596,-118.24,33.8,28.0,636.0,169.0,788.0,143.0,3.6161,5.510489510489511,0,0,0,0,1,11.785247676408115
5597,-118.23,33.8,26.0,239.0,135.0,165.0,112.0,1.3333,1.4732142857142858,0,0,0,0,1,12.141539457711714
5598,-118.27,33.8,38.0,1446.0,327.0,980.0,319.0,3.35,3.072100313479624,1,0,0,0,0,12.087857641588924
5599,-118.27,33.79,36.0,2218.0,561.0,1789.0,527.0,3.1613,3.3946869070208727,1,0,0,0,0,12.11341444611523
5600,-118.27,33.79,39.0,1513.0,365.0,1227.0,354.0,3.3929,3.4661016949152543,1,0,0,0,0,12.12595201815431
5601,-118.28,33.8,38.0,1471.0,329.0,1207.0,335.0,4.0,3.6029850746268655,1,0,0,0,0,12.016732516077072
5602,-118.28,33.79,28.0,1895.0,420.0,1422.0,389.0,4.3816,3.6555269922879177,1,0,0,0,0,12.161603382806213
5603,-118.28,33.79,36.0,1989.0,458.0,1668.0,455.0,3.3009,3.665934065934066,1,0,0,0,0,12.031725210748633
5604,-118.28,33.78,20.0,2233.0,591.0,1915.0,558.0,3.2011,3.431899641577061,1,0,0,0,0,12.038251448529742
5605,-118.29,33.79,10.0,3708.0,1016.0,2855.0,948.0,2.0,3.011603375527426,1,0,0,0,0,12.016128107502665
5606,-118.29,33.79,16.0,1867.0,571.0,951.0,498.0,3.3427,1.9096385542168675,1,0,0,0,0,11.946012225174645
5607,-118.3,33.79,21.0,1068.0,283.0,1180.0,274.0,2.5,4.306569343065694,1,0,0,0,0,11.967187086434018
5608,-118.3,33.8,8.0,1115.0,412.0,1472.0,396.0,3.1392,3.717171717171717,1,0,0,0,0,11.892737666219704
5609,-118.27,33.79,31.0,1535.0,369.0,1291.0,340.0,2.9375,3.7970588235294116,1,0,0,0,0,12.066816325306588
5610,-118.26,33.78,27.0,1672.0,491.0,1723.0,462.0,2.0458,3.7294372294372296,0,0,0,0,1,12.069685751267224
5611,-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447,3.5041322314049586,1,0,0,0,0,11.974777207691876
5612,-118.27,33.79,39.0,1417.0,359.0,1450.0,367.0,2.8462,3.9509536784741144,1,0,0,0,0,12.055255569732177
5613,-118.25,33.79,34.0,1349.0,371.0,1716.0,380.0,2.7143,4.515789473684211,0,0,0,0,1,11.835740580500783
5614,-118.25,33.79,38.0,1730.0,460.0,1724.0,424.0,2.7308,4.066037735849057,0,0,0,0,1,11.921060339411943
5615,-118.25,33.79,39.0,981.0,286.0,1183.0,298.0,1.9208,3.969798657718121,0,0,0,0,1,11.847975261832087
5616,-118.26,33.78,21.0,2188.0,706.0,2265.0,652.0,1.9923,3.473926380368098,0,0,0,0,1,12.011886987792716
